Visitor ID,Date,Response,Rating,Account ID
user-phoenixunion.live-10457,2018-10-04 11:04:16,,8,phoenixunion.live::9999999-Phoenix Union High School District
user-phoenixunion.live-71952,2018-10-04 11:31:37,,4,phoenixunion.live::9999999-Phoenix Union High School District
user-phoenixunion.live-8510,2018-10-04 11:28:29,,10,phoenixunion.live::9999999-Phoenix Union High School District
user-phoenixunion.live-8966,2018-10-04 11:58:52,,10,phoenixunion.live::9999999-Phoenix Union High School District
user-phoenixunion.live-8989,2018-10-04 11:24:22,,5,phoenixunion.live::9999999-Phoenix Union High School District
user-phoenixunion.live-9125,2018-10-04 11:02:53,,10,phoenixunion.live::9999999-Phoenix Union High School District
user-phoenixunion.live-9735,2018-10-04 11:10:51,,8,phoenixunion.live::9999999-Phoenix Union High School District
user-pickerington.live-3516,2018-10-04 11:08:31,,7,pickerington.live::9999999-Pickerington
user-pickerington.live-3692,2018-10-04 11:29:49,Quick and easy to create tests and has an amazing amount of data. ,10,pickerington.live::9999999-Pickerington
user-pickerington.live-4282,2018-10-04 11:26:36,,1,pickerington.live::9999999-Pickerington
user-plymouthcanton.live-131,2018-10-04 11:29:46,,10,plymouthcanton.live::9999999-Plymouth-Canton Community School
user-plymouthcanton.live-228,2018-10-04 11:55:59,"It's too hard to program an online test.  First, you have to go though five separate screens for every question you write.  Then, each question must be linked to a standard.  I'd be more likely to recommend if I could just type the question and answer on one screen without having to link to a standard.",3,plymouthcanton.live::9999999-Plymouth-Canton Community School
user-portageps.live-1006,2018-10-04 11:18:21,"It took a little while to get used to illuminate, but it is very useful for administering assessments and especially for collecting and analyzing data pertaining to those assessments. ",9,portageps.live::9999999-Portage Public Schools
user-portervilleschools.live-1798,2018-10-04 11:29:58,,10,portervilleschools.live::9999999-Porterville Unified School District
user-pousd.live-353,2018-10-04 11:50:18,,5,pousd.live::9999999-Piner-Olivet Union School District
user-pvusd.live-1539,2018-10-04 11:50:39,Not user freiendly.,1,pvusd.live::9999999-Pajaro Valley Unified School District
user-pylusd.live-2640,2018-10-04 11:02:04,"THis is a great tool for data, testing, etc. However, there are some technical features that make it not too user-friendly.",8,pylusd.live::9999999-Placentia-Yorba Linda USD
user-pylusd.live-3343,2018-10-04 11:39:07,,10,pylusd.live::9999999-Placentia-Yorba Linda USD
user-rcma.live-36,2018-10-04 11:14:39,,8,rcma.live::9999999-RCMA Charter Schools
user-rcp.live-10,2018-10-04 11:46:56,it is difficult to navigate. ,5,rcp.live::9999999-Richmond College Prep
user-region10ct.live-391,2018-10-04 11:36:01,,7,region10ct.live::9999999-Regional School District 10
user-rjuhsd.dna-1132,2018-10-04 11:51:46,,9,rjuhsd.dna::9999999-Roseville JUHSD
user-rowlandschools.live-987,2018-10-04 11:07:41,"I'm not pleased with the latest update, which makes it more tedious to link a question to standard(s).  With the previous version, I could just click all the standards that were tied to a question instead of having to repeatedly go to a drop-box.  

While I may not have played around with the program enough (as we were provided minimal setup training), I do not see a way to easily report on students' longitudinal progress/growth towards meeting a standard(s).  Instead of looking at one test/response at a time, it would be nice to be able to see a student's mastery of that standard after a certain amount of time has passed.",7,rowlandschools.live::9999999-Rowland Unified School District
user-rrps.live-4105,2018-10-04 11:47:19,,0,rrps.live::9999999-Rio Rancho Public Schools
user-rrps.live-4687,2018-10-04 11:47:19,,10,rrps.live::9999999-Rio Rancho Public Schools
user-rrps.live-4738,2018-10-04 11:08:59,,2,rrps.live::9999999-Rio Rancho Public Schools
user-rrps.live-5704,2018-10-04 11:34:29,,5,rrps.live::9999999-Rio Rancho Public Schools
user-rusd.live-312,2018-10-04 11:50:12,,9,rusd.live::9999999-Riverside Unified School District
user-rusd.live-580,2018-10-04 11:43:24,,7,rusd.live::9999999-Riverside Unified School District
user-salineschools.live-145,2018-10-04 11:47:54,,10,salineschools.live::9999999-Saline Area Schools
user-sancarlos.live-235,2018-10-04 11:13:41,,10,sancarlos.live::9999999-San Carlos Elementary School District
user-sanger.dna-2359,2018-10-04 11:39:52,,10,sanger.dna::9999999-Sanger Unified School District
user-sased.live-933,2018-10-04 11:09:44,,10,sased.live::9999999-School Association for Special Education
user-sausd.dna-2470,2018-10-04 11:14:58,,10,sausd.dna::9999999-Santa Ana Unified School District
user-sbcusd.dna-1663,2018-10-04 11:06:02,,6,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sbcusd.dna-5200,2018-10-04 11:07:13,,10,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sbpsd.live-651,2018-10-04 11:40:18,"Our district has failed to train us on the use of this program. However,  I also find the interface difficult to manage, there are many wasteful and excessive methods of extrapolating data, printing simple information such as schedules and demographic information, building simple lists and mass information exploration.  These concerns may be resolved by simple training but there seem to be serious limitations to my ability to complete my job on a daily basis.",0,sbpsd.live::9999999-San Bruno Park School District
user-sbpsd.live-674,2018-10-04 11:29:36,,8,sbpsd.live::9999999-San Bruno Park School District
user-sbpsd.live-681,2018-10-04 11:43:39,,6,sbpsd.live::9999999-San Bruno Park School District
user-sbpsd.live-782,2018-10-04 11:49:27,,4,sbpsd.live::9999999-San Bruno Park School District
user-sccresa.ise-100003474,2018-10-04 11:16:52,,2,sccresa.ise::74120-Memphis Public School Dist.
user-sccresa.ise-729,2018-10-04 11:07:22,"Not user friendly, and always glitches! We have been told that the dashboard is not reliable (especially for  IFSPs) so now we have to keep a separate paper log to keep track of timelines. ",2,sccresa.ise::74100-Marysville Public School Dist.
user-sccs.live-1504,2018-10-04 11:45:48,,8,sccs.live::9999999-All District Schools - SCCS
user-sccs.live-1777,2018-10-04 11:22:26,"This program is very slow.  It takes 3 windows to get to a student schedule, a huge waste time!!",0,sccs.live::9999999-All District Schools - SCCS
user-sccs.live-5190,2018-10-04 11:07:36,,8,sccs.live::9999999-All District Schools - SCCS
user-scusd.live-4076,2018-10-04 11:24:25,,0,scusd.live::9999999-Sacramento City Unified School District
user-sdcoe.live-356,2018-10-04 11:21:34,,8,sdcoe.live::9999999-San Diego County Office of Education
user-sdusd.live-12247,2018-10-04 11:58:26,,5,sdusd.live::999999919-University City Cluster
user-sdusd.live-8683,2018-10-04 11:30:01,,9,sdusd.live::999999919-University City Cluster
user-sebring.live-264,2018-10-04 11:52:02,,4,sebring.live::9999999-Sebring Local School District
user-sfusd.live-20206,2018-10-04 11:57:50,,8,sfusd.live::9999995-Cohort 5
user-sfusd.live-25198,2018-10-04 11:25:11,,0,sfusd.live::9999994-Cohort 4
user-shps.isi-1016,2018-10-04 11:19:56,,5,shps.isi::9999999-St. HOPE Public Schools
user-sjcschools.live-1023,2018-10-04 11:56:19,,8,sjcschools.live::75010-Sturgis Public Schools
user-sjcschools.live-1669,2018-10-04 11:41:52,Great program,10,sjcschools.live::9999999-St. Joseph County Schools
user-sjcschools.live-2104,2018-10-04 11:05:42,"It is not very user friendly for creating MET reports, and I find the ""baby REED"" system and way to do 6 month reviews for IFSPs cumbersome.",6,sjcschools.live::75000-St. Joseph County ISD (District)
user-sjcschools.live-2165,2018-10-04 11:43:08,,5,sjcschools.live::75000-St. Joseph County ISD (District)
user-sjcschools.live-2568,2018-10-04 11:37:10,,9,sjcschools.live::75000-St. Joseph County ISD (District)
user-slcschools.dna-1389,2018-10-04 11:05:14,,7,slcschools.dna::9999999-Salt Lake City School District
user-slcschools.dna-1416,2018-10-04 11:31:43,,0,slcschools.dna::9999999-Salt Lake City School District
user-slcschools.dna-3818,2018-10-04 11:42:17,,3,slcschools.dna::9999999-Salt Lake City School District
user-slcschools.dna-6,2018-10-04 11:44:42,,7,slcschools.dna::9999999-Salt Lake City School District
user-smmusd.isi-100026,2018-10-04 11:50:57,,0,smmusd.isi::1-SANTA MONICA-MALIBU UNIFIED SCHOOL DISTRICT
user-smmusd.isi-100142,2018-10-04 11:24:28,,5,smmusd.isi::1-SANTA MONICA-MALIBU UNIFIED SCHOOL DISTRICT
user-smmusd.isi-40053,2018-10-04 11:18:15,Health Module is not user friendly.,1,smmusd.isi::1-SANTA MONICA-MALIBU UNIFIED SCHOOL DISTRICT
user-smmusd.isi-572024717,2018-10-04 11:34:15,,5,smmusd.isi::1-SANTA MONICA-MALIBU UNIFIED SCHOOL DISTRICT
user-southbay.live-1506,2018-10-04 11:55:33,,8,southbay.live::9999999-South Bay Union School District
user-southlyon.live-231,2018-10-04 11:11:53,,6,southlyon.live::63240-South Lyon Community Schools (District)
user-southlyon.live-66,2018-10-04 11:45:49,,10,southlyon.live::63240-South Lyon Community Schools (District)
user-southlyon.live-920,2018-10-04 11:19:04,,2,southlyon.live::63240-South Lyon Community Schools (District)
user-srcs.live-10609,2018-10-04 11:08:03,Very user friendly!,8,srcs.live::9999999-Santa Rosa City Schools
user-srcs.live-10728,2018-10-04 11:32:15,I think it is well thought out and thorough,10,srcs.live::9999999-Santa Rosa City Schools
user-srcs.live-110,2018-10-04 11:48:30,C,5,srcs.live::9999999-Santa Rosa City Schools
user-srcs.live-1127,2018-10-04 11:43:03,,8,srcs.live::9999999-Santa Rosa City Schools
user-srcs.live-494,2018-10-04 11:11:00,,9,srcs.live::9999999-Santa Rosa City Schools
user-srcs.live-9987,2018-10-04 11:05:17,,10,srcs.live::9999999-Santa Rosa City Schools
user-ssfusd.live-2059,2018-10-04 11:51:19,,10,ssfusd.live::9999999-South San Francisco Unified School District
user-ssusd.dna-1119,2018-10-04 11:58:19,Because I am still learning the program.,2,ssusd.dna::9999999-Sierra Sands Unified School District
user-ssusd.dna-325,2018-10-04 11:09:17,,5,ssusd.dna::9999999-Sierra Sands Unified School District
user-ssusd.dna-412,2018-10-04 11:59:00,,8,ssusd.dna::9999999-Sierra Sands Unified School District
user-stcharles.live-1034,2018-10-04 11:33:33,,0,stcharles.live::9999999-St. Charles Parish
user-stcharles.live-1492,2018-10-04 11:51:41,Hard to produce an online test,5,stcharles.live::9999999-St. Charles Parish
user-stemprep.live-304,2018-10-04 11:31:08,,5,stemprep.live::9999999-STEM Preparatory Schools
user-stillwaterschools.live-3039,2018-10-04 11:08:19,,4,stillwaterschools.live::9999999-Stillwater Area Public Schools
user-stjames.live-1191,2018-10-04 11:39:04,,10,stjames.live::9999999-St. James Parish School District
user-stjohn.live-3072,2018-10-04 11:08:32,,9,stjohn.live::9999999-St. John The Baptist Parish Schools
user-stjohn.live-3140,2018-10-04 11:12:13,,10,stjohn.live::9999999-St. John The Baptist Parish Schools
user-stockton.dna-1212,2018-10-04 11:09:51,,4,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-1436,2018-10-04 11:16:26,,10,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-1653,2018-10-04 11:00:20,"it gets the job done, fast and ready data at your finger tips",10,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-1700,2018-10-04 11:59:45,,10,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-179637,2018-10-04 11:06:06,,8,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-179962,2018-10-04 11:40:18,Our District would like to see how we are doing and so I want to use the program The District provides. They want to see that we use this so that we can give them feedback on the how we use it and how they can create assessments that support our content.,10,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-183259,2018-10-04 11:10:40,,8,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-2170,2018-10-04 11:45:15,,0,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-2794,2018-10-04 11:33:55,,10,stockton.dna::9999999-Stockton Unified School District
user-stockton.dna-4093,2018-10-04 11:24:40,I can't randomize the test questions. ,2,stockton.dna::9999999-Stockton Unified School District
user-suesd.live-318,2018-10-04 11:40:15,,6,suesd.live::9999999-Soquel Union Elementary School District
user-summitps.isi-1674,2018-10-04 11:32:38,,9,summitps.isi::9999999-Summit Public Schools
user-summitps.isi-2753,2018-10-04 11:27:08,,5,summitps.isi::9999999-Summit Public Schools
user-summitps.isi-398,2018-10-04 11:49:52,,4,summitps.isi::9999999-Summit Public Schools
user-susd12.live-1166,2018-10-04 11:10:01,some screens are hard to find ,8,susd12.live::9999999-Sunnyside Unified School District
user-susd12.live-1557,2018-10-04 11:02:28,,8,susd12.live::9999999-Sunnyside Unified School District
user-susd12.live-2073,2018-10-04 11:01:20,,5,susd12.live::9999999-Sunnyside Unified School District
user-switzerland.live-2,2018-10-04 11:27:01,Excellent tools and very polite support staff who answer questions quickly.,10,switzerland.live::9999999-Switzerland School District
user-taftuhsd.live-250,2018-10-04 11:09:24,,7,taftuhsd.live::9999999-Taft Union High School District
user-tuscola.ise-1785,2018-10-04 11:24:28,,5,tuscola.ise::79030-Cass City Public Schools
user-tustin.dna-11386,2018-10-04 11:16:17,,10,tustin.dna::9999999-TUSTIN District
user-tustin.dna-8645,2018-10-04 11:03:45,,8,tustin.dna::9999999-TUSTIN District
user-twinriversusd.live-1807,2018-10-04 11:48:29,,0,twinriversusd.live::9999999-Twin Rivers Unified School District
user-twinriversusd.live-2528,2018-10-04 11:52:27,,1,twinriversusd.live::9999999-Twin Rivers Unified School District
user-twinriversusd.live-2623,2018-10-04 11:16:05,,2,twinriversusd.live::9999999-Twin Rivers Unified School District
user-twinriversusd.live-6848,2018-10-04 11:00:29,,8,twinriversusd.live::9999999-Twin Rivers Unified School District
user-uncommonschoolsny.live-4300,2018-10-04 11:03:35,,10,uncommonschoolsny.live::9999997-Upstate (Rochester)
user-uprepschool.live-159,2018-10-04 11:47:35,,8,uprepschool.live::9999999-University Prep
user-valdostacity.live-16714,2018-10-04 11:20:45,,10,valdostacity.live::9999999-Valdosta City School District
user-vanburen.live-1134,2018-10-04 11:50:22,,10,vanburen.live::9999999-Van Buren Public Schools
user-vesd.isi-2150,2018-10-04 11:32:54,,4,vesd.isi::9999999-District Office
user-vusd.dna-3455,2018-10-04 11:21:32,,6,vusd.dna::9999999-Visalia Unified
user-walledlake.live-472,2018-10-04 11:15:23,,8,walledlake.live::9999999-Walled Lake Consolidated Schools
user-ware.live-973,2018-10-04 11:13:09,,9,ware.live::9999999-Ware County Schools
user-warsawschools.live-1075,2018-10-04 11:21:27,,8,warsawschools.live::9999999-Warsaw Community Schools
user-wayzata.live-1635,2018-10-04 11:55:41,Student online assessment tool is  not reliable. ,3,wayzata.live::9999999-Wayzata Public Schools
user-wayzata.live-2048,2018-10-04 11:55:37,,5,wayzata.live::9999999-Wayzata Public Schools
user-wayzata.live-625,2018-10-04 11:50:39,,6,wayzata.live::9999999-Wayzata Public Schools
user-wayzata.live-889,2018-10-04 11:30:03,,8,wayzata.live::9999999-Wayzata Public Schools
user-wblas.live-1553,2018-10-04 11:30:45,,0,wblas.live::9999999-White Bear Lake Area Schools
user-wbrc.live-3348,2018-10-04 11:11:07,,3,wbrc.live::9999999-West Branch-Rose City Area School District
user-wbrc.live-3356,2018-10-04 11:22:59,,10,wbrc.live::9999999-West Branch-Rose City Area School District
user-westside.live-996,2018-10-04 11:09:35,,8,westside.live::9999999-Westside Union Elementary School District
user-whcsd.live-107,2018-10-04 11:01:09,,6,whcsd.live::9999999-Warrensville Heights City School District
user-whcsd.live-332,2018-10-04 11:13:32,,10,whcsd.live::9999999-Warrensville Heights City School District
user-wishcharter.live-225,2018-10-04 11:54:36,It can be cumbersome. ,0,wishcharter.live::9999999-WISH Charter
user-woodhaven.live-582,2018-10-04 11:11:53,NOt user friendly.,3,woodhaven.live::9999999-Woodhaven-Brownstown School District
user-woodlake.dna-338,2018-10-04 11:58:11,,10,woodlake.dna::9999999-Woodlake Unified School District
user-wpusd.live-355,2018-10-04 11:40:05,"I am strongly in favor of your product, generally.  Unfortunately, there have been a few problems with the SBGB calculations, there has been loss of functionality in the SGBG Standards report such that you cannot print the SBGB report for one child including multiple selected gradebooks.  and, I really liked it when the bubble sheets would print with a QR code to identify the student to the system, and not the students' ID number, as those are used in my district for their private passwords.  The assessment module is really powerful!  The teacher interface can be difficult for those less skilled with tech, but is improving.  Love that your tech support is generally fantastic, and you have applied at least one of my AHAs!  ",8,wpusd.live::9999999-Western Placer Unified School District
user-ycusd.dna-1136,2018-10-04 11:13:51,,0,ycusd.dna::9999999-Yuba City Unified School District
user-youngstown.live-1049,2018-10-04 11:01:23,,7,youngstown.live::9999999-Youngstown City Schools
user-ypics.live-452,2018-10-04 11:32:34,not liking the way the new interface works ,5,ypics.live::9999999-YPICS
user-abcusd.dna-1539,2018-10-04 12:37:20,,9,abcusd.dna::9999999-ABC Unified School District
user-achievementfirst.live-10211,2018-10-04 12:09:50,,3,achievementfirst.live::9999999-Achievement First
user-achievementfirst.live-9588,2018-10-04 12:59:19,,9,achievementfirst.live::9999999-Achievement First
user-albanycommunitycs.live-91,2018-10-04 12:30:31,,8,albanycommunitycs.live::9999999-Albany Community Charter School (District)
user-albemarle.live-4106,2018-10-04 12:06:55,,4,albemarle.live::9999999-Albemarle County Public Schools
user-alisal.live-364,2018-10-04 12:51:28,,7,alisal.live::9999999-Alisal Union School District
user-alisal.live-492,2018-10-04 12:40:09,organization of different assessments is great!,8,alisal.live::9999999-Alisal Union School District
user-apsb.live-120,2018-10-04 12:32:20,,10,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-1556,2018-10-04 12:51:37,I can access great data and use it to drive my instruction. ,9,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-270,2018-10-04 12:41:46,,7,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-270,2018-10-04 12:43:02,because im trying to do work and this pop up is driving me nuts.,3,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-5103,2018-10-04 12:23:54,"I do recommend illuminate to my co workers, we use it for data on all assignments and I do love the reports that you can pull. For someone unfamiliar with Illuminate if can be difficult to navigate, but I do see improvements. ",7,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-5295,2018-10-04 12:47:32,,7,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-545,2018-10-04 12:37:50,,7,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-5658,2018-10-04 12:11:32,,10,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-5950,2018-10-04 12:56:20,,10,apsb.live::9999999-Ascension Parish School Board
user-apsb.live-6063,2018-10-04 12:54:58," I  need to use it more on the day to day bases, don't know a great deal about illuminate and how it work.",5,apsb.live::9999999-Ascension Parish School Board
user-arise.live-92,2018-10-04 12:05:26,,10,arise.live::9999999-ARISE Schools
user-austintown.live-656,2018-10-04 12:22:04,,5,austintown.live::48298-Austintown Local School District
user-austintown.live-742,2018-10-04 12:51:04,,10,austintown.live::48298-Austintown Local School District
user-banning.live-10652,2018-10-04 12:02:43,,9,banning.live::13-Banning Unified School District
user-banning.live-10782,2018-10-04 12:21:04,,8,banning.live::13-Banning Unified School District
user-banning.live-10959,2018-10-04 12:56:21,,0,banning.live::13-Banning Unified School District
user-bcsd.live-11963,2018-10-04 12:31:06,,0,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-12044,2018-10-04 12:16:49,,7,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-12228,2018-10-04 12:01:03,,10,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-12597,2018-10-04 12:22:59,,8,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-20294,2018-10-04 12:40:48,,9,bcsd.live::9999999-Bakersfield City School District
user-beaumont.dna-10781,2018-10-04 12:36:34,,10,beaumont.dna::18-Beaumont Unified School District
user-beaumont.dna-1725,2018-10-04 12:06:21,"Searching for students can often be frustrating.  It seems the system is very sensitive to spelling and even when it is spelled correctly it will say ""o results"". ",5,beaumont.dna::18-Beaumont Unified School District
user-beaumont.dna-2796,2018-10-04 12:56:05,,9,beaumont.dna::18-Beaumont Unified School District
user-berkeley.dna-11229,2018-10-04 12:17:21,"Helpful in some ways, entering data entry, from the school,  Eremency cards, allergies, meds, immunizations etc is more complicated than it was in Power School..also does not bring up ER phone numbers, we have to scroll and scroll...basically we go to our paper emergency cards and student info. ",7,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-145,2018-10-04 12:11:03,,5,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-270,2018-10-04 12:31:43,"I don't think this is very good software, so I would not be likely to recommend it at all.",0,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-3256,2018-10-04 12:35:34,,4,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-358,2018-10-04 12:25:21,,0,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-3726,2018-10-04 12:19:24,,8,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-4352,2018-10-04 12:12:06,Your UX is awful.,0,berkeley.dna::9999999-Berkeley Unified School District
user-berkeley.dna-846,2018-10-04 12:09:51,,9,berkeley.dna::9999999-Berkeley Unified School District
user-bernalillo.live-360,2018-10-04 12:49:24,,9,bernalillo.live::9999999-Bernalillo Public Schools
user-bernalillo.live-410,2018-10-04 12:13:22,,6,bernalillo.live::9999999-Bernalillo Public Schools
user-berrienresa.ise-19203,2018-10-04 12:12:36,,10,berrienresa.ise::11000-Berrien RESA (District)
user-berrienresa.ise-19462,2018-10-04 12:26:46,Extremely user friendly.  Easy to navigate the site.,8,berrienresa.ise::11000-Berrien RESA (District)
user-berrienresa.ise-20251,2018-10-04 12:14:59,Fix your website,0,berrienresa.ise::11000-Berrien RESA (District)
user-berrienresa.ise-20306,2018-10-04 12:15:05,,10,berrienresa.ise::11300-Niles District
user-bonita.dna-7809,2018-10-04 12:07:46,,10,bonita.dna::1-Bonita School District
user-bossier.live-48,2018-10-04 12:02:57,,0,bossier.live::9999999-Bossier Parish Schools
user-bostoncollegiate.live-32,2018-10-04 12:20:01,No response from Illuminate liaison. Person missed our meeting to set up gradebooks. Reports are helpful but not as ideal as the ones I made on my own.,2,bostoncollegiate.live::9999999-Boston Collegiate Charter School
user-bostonpublicschools.live-11881,2018-10-04 12:34:45,,5,bostonpublicschools.live::9999999-Boston Public Schools
user-bostonpublicschools.live-30518,2018-10-04 12:50:46,,10,bostonpublicschools.live::9999999-Boston Public Schools
user-bpusd.isi-1125,2018-10-04 12:24:55,The new layout change was a disturbance that teachers did not need to start the year.  ,5,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-2207,2018-10-04 12:05:12,,6,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-2359,2018-10-04 12:21:30,,8,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-9291480,2018-10-04 12:02:53,,5,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-brighton.live-159,2018-10-04 12:29:44,yuk,4,brighton.live::9999999-Brighton Area Schools
user-brighton.live-628,2018-10-04 12:31:26,Children are not numbers...And the program doesn't allow sorts by class unless it is done by hand,2,brighton.live::9999999-Brighton Area Schools
user-brighton.live-634,2018-10-04 12:29:54,,6,brighton.live::9999999-Brighton Area Schools
user-brightonsd.live-1562,2018-10-04 12:09:57,,5,brightonsd.live::9999999-Brighton School District
user-brightonsd.live-1778,2018-10-04 12:52:01,,1,brightonsd.live::9999999-Brighton School District
user-brightonsd.live-56,2018-10-04 12:59:30,,10,brightonsd.live::9999999-Brighton School District
user-brightonsd.live-678,2018-10-04 12:04:57,It is a great platform for collecting data drive instruction.,8,brightonsd.live::9999999-Brighton School District
user-brightonsd.live-845,2018-10-04 12:36:15,,0,brightonsd.live::9999999-Brighton School District
user-brightstarschools.live-2060,2018-10-04 12:48:47,,7,brightstarschools.live::9999999-Bright Star Schools
user-bulloch.live-2694,2018-10-04 12:24:50,,10,bulloch.live::9999999-Bulloch County Schools
user-bulloch.live-4194,2018-10-04 12:13:36,,5,bulloch.live::9999999-Bulloch County Schools
user-bwcf.live-721,2018-10-04 12:38:28,,5,bwcf.live::9999999-Beginning with Children
user-caddoschools.live-20804,2018-10-04 12:53:16,,7,caddoschools.live::9999999-Caddo Parish
user-caddoschools.live-2813,2018-10-04 12:09:29,,10,caddoschools.live::9999999-Caddo Parish
user-caliber.live-60,2018-10-04 12:17:43,,6,caliber.live::9999999-Caliber Schools
user-capousd.dna-29784,2018-10-04 12:13:46,,10,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-35077,2018-10-04 12:56:15,,7,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-36521,2018-10-04 12:31:57,,5,capousd.dna::9999999-Capistrano Unified School District
user-capstone.live-367,2018-10-04 12:57:05,leave me alone,0,capstone.live::9999999-Capstone Education Group
user-carrollcountyschools.live-1115,2018-10-04 12:17:11,,4,carrollcountyschools.live::9999999-Carroll County Schools
user-carrollcountyschools.live-1675,2018-10-04 12:36:09,,10,carrollcountyschools.live::9999999-Carroll County Schools
user-carrollcountyschools.live-3255,2018-10-04 12:46:10,,10,carrollcountyschools.live::9999999-Carroll County Schools
user-carrollcountyschools.live-3746,2018-10-04 12:39:05,,10,carrollcountyschools.live::9999999-Carroll County Schools
user-ccboe.live-5064,2018-10-04 12:44:57,,6,ccboe.live::9999999-Columbia County School System
user-ccresa.live-2458,2018-10-04 12:37:39,,9,ccresa.live::19120-Ovid-Elsie Area Schools
user-charlotte.live-564,2018-10-04 12:28:53,,10,charlotte.live::9999999-Charlotte Public Schools
user-chelsea.live-6,2018-10-04 12:16:40,,7,chelsea.live::9999999-Chelsea School District
user-cherrycreekschools.live-490,2018-10-04 12:21:37,,7,cherrycreekschools.live::9999999-CHERRY CREEK SCHOOL DISTRICT NO. 5
user-chicousd.dna-1118,2018-10-04 12:23:34,,6,chicousd.dna::9999999-Chico Unified School District
user-chicousd.dna-1329,2018-10-04 12:11:34,,3,chicousd.dna::9999999-Chico Unified School District
user-chicousd.dna-1703,2018-10-04 12:58:32,,1,chicousd.dna::9999999-Chico Unified School District
user-chicousd.dna-2016,2018-10-04 12:06:44,,3,chicousd.dna::9999999-Chico Unified School District
user-cisd.focus-48874,2018-10-04 12:28:47,"Not user friendly. The way the IEP program runs is to mixed and matched. I wish I could go to any section I want without having to go through everything else first.  I should be able to print whatever section I want and select 1 or all of my students that I want it printed for. I do not like the way ""reports"" have to be run. Again, not user friendly.",3,cisd.focus::13000-Calhoun ISD (District)
user-cisd.focus-8170,2018-10-04 12:22:38,,10,cisd.focus::12040-Quincy Community Schools
user-cisd.focus-8937,2018-10-04 12:48:39,,4,cisd.focus::13120-Pennfield (District)
user-citycharterschool.live-386,2018-10-04 12:51:22,,8,citycharterschool.live::9999999-City Charter Schools
user-cjusd.live-3852,2018-10-04 12:03:00,,8,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3878,2018-10-04 12:13:51,,5,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-4184,2018-10-04 12:56:18,,9,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-4308,2018-10-04 12:52:48,,6,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-5146,2018-10-04 12:51:23,,5,cjusd.live::9999999-Colton Joint Unified School District
user-clawson.live-77,2018-10-04 12:12:26,,10,clawson.live::9999999-Clawson Public Schools
user-cnusd.live-4881,2018-10-04 12:11:39,,8,cnusd.live::9999999-Corona-Norco Unified SD
user-cojusd.dna-1254,2018-10-04 12:06:20,,8,cojusd.dna::9999999-Cutler-Orosi Joint Unified School District
user-cojusd.dna-899,2018-10-04 12:06:22,,7,cojusd.dna::9999999-Cutler-Orosi Joint Unified School District
user-colquitt.live-2922,2018-10-04 12:50:45,I teach Spanish which is performance-based. It has been difficult loading tests and quizzes into the system because I used a lot of photos and images. I don't use traditional multiple choice or fill in the blank. ,1,colquitt.live::9999999-Colquitt County Schools
user-coneyislandprep.live-724,2018-10-04 12:12:26,,9,coneyislandprep.live::9999999-Coney Island Prep
user-cusd.dna-100023278,2018-10-04 12:42:40,,7,cusd.dna::1-CUSD District
