Visitor ID,Date,Rating,Response,Channel
user-akron.live-30113,2021-11-01 11:26:16,10,,In-app
user-ala.live-2342,2021-11-01 11:36:02,8,It is a pretty good system.,In-app
user-alachua.live-53406,2021-11-01 05:31:42,10,,In-app
user-alisal.live-102,2021-11-01 18:48:45,8,,In-app
user-ascendlearning.live-3740,2021-11-01 08:01:52,4,Not the easiest to navigate ,In-app
user-auburn.live-734,2021-11-01 21:40:20,1,It is not easy to make changes to tests. It doesn't display text well. Grading is cumbersome. ,In-app
user-auroraps.live-1958,2021-11-01 14:19:38,2,,In-app
user-auroraps.live-2090,2021-11-01 18:49:23,10,,In-app
user-austintown.live-670,2021-11-01 06:59:03,6,,In-app
user-berrienresa.ise-19953,2021-11-01 05:14:01,7,,In-app
user-berrienresa.ise-21266,2021-11-01 12:01:38,4,,In-app
user-bostonpublicschools.live-10027,2021-11-01 10:04:15,7,,In-app
user-bostonpublicschools.live-15261,2021-11-01 10:04:19,9,,In-app
user-breakthrough.live-4476,2021-11-01 12:54:16,7,,In-app
user-brentwood.dna-2129,2021-11-01 04:36:17,7,,In-app
user-brighton.live-185,2021-11-01 08:50:44,5,,In-app
user-brighton.live-616,2021-11-01 12:57:51,8,,In-app
user-brssd.live-1145,2021-11-01 10:47:22,0,,In-app
user-brssd.live-506,2021-11-01 10:54:24,2,,In-app
user-bulloch.live-2150,2021-11-01 06:00:11,6,Illuminate is not user-friendly. It does a great job of analyzing tests results and breaking them down.  It is almost impossible to find materials and tests without searching for a period of time. ,In-app
user-caddoschools.live-8009,2021-11-01 11:40:57,0,,In-app
user-cambriansd.live-320,2021-11-01 06:47:10,8,,In-app
user-capousd.dna-34839,2021-11-01 09:24:03,9,,In-app
user-carm.live-96,2021-11-01 13:40:38,0,Not user friendlly!,In-app
user-caruthers.dna-150,2021-11-01 15:06:42,0,,In-app
user-casdk12.live-1734,2021-11-01 06:21:48,5,,In-app
user-casdk12.live-1744,2021-11-01 06:57:33,3,,In-app
user-casdk12.live-2901,2021-11-01 05:05:18,7,It is a very user friendly data server.,In-app
user-ccboe.live-1625,2021-11-01 07:07:02,10,,In-app
user-centinela.dna-1503,2021-11-01 08:49:27,1,It is complicated and not user friendly,In-app
user-centinela.dna-440,2021-11-01 08:57:26,10,awesome,In-app
user-ceres.live-4379,2021-11-01 16:36:41,10,,In-app
user-charlottesvilleschools.live-2,2021-11-01 08:42:46,0,,In-app
user-cherrycreekschools.live-1335,2021-11-01 13:11:39,2,The UI is horrible.,In-app
user-cherrycreekschools.live-2186,2021-11-01 12:56:46,5,TBD,In-app
user-chicousd.dna-1185,2021-11-01 10:14:47,0,,In-app
user-cisd.focus-11955,2021-11-01 10:23:40,7,,In-app
user-cisd.focus-48490,2021-11-01 06:25:53,0,,In-app
user-cisd.focus-6689,2021-11-01 10:03:57,1,,In-app
user-clarenceville.live-33,2021-11-01 10:17:24,0,,In-app
user-clarkston.live-1167,2021-11-01 08:46:57,10,,In-app
user-clayton.live-1483,2021-11-01 07:49:14,2,It is very difficult  and not user friendly.,In-app
user-clayton.live-8582,2021-11-01 09:16:27,8,,In-app
user-cnusd.live-2966,2021-11-01 08:48:56,0,It is not as good as doing other assessments that are more accurate and authentic like running records.,In-app
user-cnusd.live-3697,2021-11-01 14:28:34,10,,In-app
user-cnusd.live-8445,2021-11-01 11:47:08,5,,In-app
user-compton.live-2098,2021-11-01 12:41:30,0,it sucks.,In-app
user-compton.live-2472,2021-11-01 12:14:43,5,,In-app
user-cusd.dna-573504347,2021-11-01 11:16:38,10,,In-app
user-cusd.dna-573505099,2021-11-01 21:55:21,0,,In-app
user-cvesd.live-5062,2021-11-01 08:40:10,5,,In-app
user-cvesd.live-5819,2021-11-01 08:46:03,9,,In-app
user-dasd.live-1041,2021-11-01 09:49:59,5,,In-app
user-dasd.live-1335,2021-11-01 09:54:23,10,,In-app
user-davs.live-413,2021-11-01 04:41:47,10,"I have had very positive experiences using the online testing features; this had been especially true in the last year.  Additionally, The data that I get has been helpful in adjusting my instruction.",In-app
user-dcprep.live-948,2021-11-01 08:03:43,9,,In-app
user-dcssga.live-128,2021-11-01 08:11:35,10,Easy to use and allows monitoring in real time.,In-app
user-dcssga.live-2028,2021-11-01 09:20:07,10,,In-app
user-dearborn.live-1030,2021-11-01 11:06:18,6,,In-app
user-dearborn.live-9224,2021-11-01 12:13:47,9,,In-app
user-dekalb.live-19668,2021-11-01 05:40:05,7,,In-app
user-dekalb.live-21155,2021-11-01 06:02:20,10,,In-app
user-dekalb.live-23604,2021-11-01 07:05:35,10,,In-app
user-dekalb.live-24390,2021-11-01 12:31:02,10,,In-app
user-dekalb.live-27633,2021-11-01 14:54:34,10,,In-app
user-dekalb.live-27749,2021-11-01 13:06:45,6,"While I appreciate the data which can be obtained from Illuminate, I wish it were more user friendly.  I also wish it had features, which would allow students to be able to highlight and or annotate texts.",In-app
user-dekalb.live-27843,2021-11-01 06:16:36,10,,In-app
user-dekalb.live-28797,2021-11-01 04:52:09,9,,In-app
user-dekalb.live-31620,2021-11-01 05:22:38,10,,In-app
user-dekalb.live-43617,2021-11-01 08:06:51,0,,In-app
user-dmusd.isi-415443,2021-11-01 13:44:21,10,,In-app
user-dpsk12.live-198829,2021-11-01 07:31:04,5,It is not user friendly.  It is difficult to find materials.  ,In-app
user-dpsk12.live-210144,2021-11-01 12:16:11,0,,In-app
user-dpsk12.live-217136,2021-11-01 11:41:43,8,,In-app
user-dublinusd.live-170,2021-11-01 08:43:41,4,Not being able to print out exam booklets for your newer test is a shame and it makes a lot more work on a teacher's end to circumvent the system :(,In-app
user-ebrschools.live-1671,2021-11-01 11:12:41,10,,In-app
user-ebrschools.live-2025,2021-11-01 01:37:09,10,,In-app
user-ebrschools.live-898,2021-11-01 08:33:46,0,No teacher recommends things like this.,In-app
user-ecs.live-1188,2021-11-01 08:09:29,8,,In-app
user-egusd.live-11157,2021-11-01 15:44:38,10,,In-app
user-egusd.live-11375,2021-11-01 12:14:01,5,,In-app
user-egusd.live-13478,2021-11-01 08:21:38,2,,In-app
user-egusd.live-9162,2021-11-01 09:03:06,0,,In-app
user-egusd.live-9446,2021-11-01 07:40:39,1,,In-app
user-emuhsd.live-90,2021-11-01 09:03:41,10,,In-app
user-esuhsd.live-25359,2021-11-01 10:39:37,9,,In-app
user-esuhsd.live-26190,2021-11-01 08:31:18,7,,In-app
user-eup.ise-100003944,2021-11-01 08:34:57,0,"Illuminate is very confusing and hard to navigate
",In-app
user-evans.live-459,2021-11-01 04:59:52,8,,In-app
user-fcoe.live-318,2021-11-01 04:01:01,7,,In-app
user-fcusd.live-8225,2021-11-01 15:49:11,1,Convulated; not easy to use.,In-app
user-fmsd.live-1527,2021-11-01 13:44:02,8,,In-app
user-forestparkschools.live-591,2021-11-01 08:19:31,10,,In-app
user-fremont.live-4992,2021-11-01 10:03:19,0,"so confusing, slow, difficult to navigate",In-app
user-fsd.dna-485,2021-11-01 07:31:43,6,,In-app
user-fsd.dna-882,2021-11-01 14:20:20,10,,In-app
user-fsusd.live-15266,2021-11-01 08:39:37,4,I am not fond of the interface and I find several aspects of the program unwieldy.,In-app
user-fulton.live-128045,2021-11-01 10:28:34,8,,In-app
user-fulton.live-128270,2021-11-01 08:07:08,10,,In-app
user-fulton.live-129340,2021-11-01 12:54:48,8,,In-app
user-fulton.live-4078,2021-11-01 08:02:18,2,,In-app
user-fulton.live-5536,2021-11-01 12:30:15,1,"This tool has been assigned by my district, so I would not be in a position to recommend this program to others or understand the unique selling position to compare this product to others.",In-app
user-fulton.live-6780,2021-11-01 13:28:06,2,Not user friendly!,In-app
user-fulton.live-7650,2021-11-01 09:36:37,4,,In-app
user-fwcs.live-2435,2021-11-01 12:03:47,0,,In-app
user-gadsden.live-8079,2021-11-01 07:17:54,10,,In-app
user-gadsden.live-8161,2021-11-01 12:32:10,5,too difficult to navigate reports,In-app
user-gardengrove.dna-4119,2021-11-01 08:04:38,10,,In-app
user-gardengrove.dna-971,2021-11-01 20:44:11,10,,In-app
user-gesd.live-2,2021-11-01 16:00:40,1,,In-app
user-gilbertschools.live-4938,2021-11-01 17:30:25,8,,In-app
user-gilbertschools.live-5994,2021-11-01 15:59:06,10,,In-app
user-greendottn.live-822,2021-11-01 10:21:18,10,,In-app
user-hayward.live-1691,2021-11-01 13:52:07,2,It's hard to find the entry pages to the mandatory assessments.,In-app
user-hbcsd.dna-280000793,2021-11-01 10:34:36,6,,In-app
user-henry.live-190467,2021-11-01 05:59:17,6,,In-app
user-henry.live-191406,2021-11-01 10:14:51,10,,In-app
user-huron.live-381,2021-11-01 14:16:20,10,,In-app
user-iberville.live-1001,2021-11-01 12:49:29,10,,In-app
user-ideapublicschools.live-22530,2021-11-01 05:44:10,10,,In-app
user-ideapublicschools.live-26334,2021-11-01 19:54:16,7,,In-app
user-ideapublicschools.live-27128,2021-11-01 11:37:58,10,,In-app
user-ideapublicschools.live-27343,2021-11-01 05:39:55,9,,In-app
user-ideapublicschools.live-32100,2021-11-01 07:37:25,7,"I am still a little confused on how to find reports
",In-app
user-inghamisd.dna-42,2021-11-01 06:39:38,10,,In-app
user-isddata.dna-564,2021-11-01 06:38:17,10,,In-app
user-isdschools.live-318,2021-11-01 07:14:36,5,,In-app
user-kckps.live-4646,2021-11-01 09:45:29,8,,In-app
user-kckps.live-5939,2021-11-01 20:09:55,0,I can barely keep up with teacher requirements. Having time to talk about this is unlikely. It is 10:07pm as I am sitting here writing this. ,In-app
user-kesd.live-141,2021-11-01 07:12:41,8,,In-app
user-kippla.dna-2503,2021-11-01 14:40:41,10,,In-app
user-kippmemphis.live-323,2021-11-01 10:52:46,1,,In-app
user-kippstlouis.live-100000414,2021-11-01 05:41:44,0,,In-app
user-kipptexas.live-4985,2021-11-01 05:50:49,5,,In-app
user-kipptexas.live-5333,2021-11-01 12:49:04,0,,In-app
user-lafsd.live-135,2021-11-01 10:31:55,0,it stinks,In-app
user-lafsd.live-146,2021-11-01 09:02:03,0,,In-app
user-lhusd.live-75,2021-11-01 09:48:31,2,,In-app
user-lisd.ise-222219,2021-11-01 08:02:19,5,,In-app
user-lmsvsd.live-1925,2021-11-01 15:41:51,3,,In-app
user-lmusd.live-751,2021-11-01 09:10:40,1,,In-app
user-lodi.dna-106543,2021-11-01 15:47:27,0,,In-app
user-lompocschools.live-170,2021-11-01 08:03:10,3,,In-app
user-lompocschools.live-313,2021-11-01 14:49:39,8,,In-app
user-lowndes.live-257,2021-11-01 12:56:20,10,,In-app
user-lvjusd.live-653,2021-11-01 15:18:38,7,,In-app
user-magnoliasd.live-1276,2021-11-01 09:31:01,6,,In-app
user-magnoliasd.live-1397,2021-11-01 19:53:30,6,,In-app
user-manteca.live-4238,2021-11-01 15:55:33,10,,In-app
user-manteca.live-5804,2021-11-01 12:07:53,0,Too confusing.,In-app
user-marion.live-458,2021-11-01 05:14:06,7,,In-app
user-masterycharter.live-1038,2021-11-01 06:07:31,6,,In-app
user-maumeek12.live-39,2021-11-01 06:16:50,0,Not user friendly at all.,In-app
user-mercer.live-154,2021-11-01 09:53:42,10,,In-app
user-moreland.live-529,2021-11-01 13:00:37,0,,In-app
user-mpls.live-28085,2021-11-01 11:17:01,0,this is impossible to use. way too much. seems like its never updated.,In-app
user-murraycity.live-224,2021-11-01 09:49:01,9,"It's good data, and immediate feedback for the student and teacher.",In-app
user-newton.live-425,2021-11-01 05:10:09,10,It has been shared this is a way to assess student's growth.,In-app
user-nhusd.live-3112,2021-11-01 10:03:35,6,,In-app
user-nhusd.live-3765,2021-11-01 10:16:23,9,,In-app
user-nkc.live-138,2021-11-01 08:58:59,0,"Horrible set up, extremely difficult to fine the page I need.",In-app
user-nkc.live-2165,2021-11-01 11:13:58,0,,In-app
user-oakland.live-29000,2021-11-01 08:19:09,10,,In-app
user-oakland.live-31705,2021-11-01 09:05:37,9,,In-app
user-omsd.dna-22,2021-11-01 13:01:18,10,,In-app
user-palermoschools.live-672,2021-11-01 14:51:14,10,,In-app
user-palmdalesd.live-19569,2021-11-01 08:19:55,6,,In-app
user-palmdalesd.live-20095,2021-11-01 11:47:10,10,,In-app
user-pinckney.live-599,2021-11-01 12:09:57,10,,In-app
user-portageps.live-1255,2021-11-01 14:33:09,10,,In-app
user-pvusd.live-1377,2021-11-01 10:22:13,6,,In-app
user-pylusd.live-3266,2021-11-01 13:40:19,0,Not likely- too confusing,In-app
user-rbuesd.live-3,2021-11-01 09:58:33,9,,In-app
user-renew.live-210,2021-11-01 05:16:25,2,This is not intuitive at all,In-app
user-rusd.live-2019,2021-11-01 08:26:37,7,,In-app
user-rusd.live-333,2021-11-01 08:23:51,10,,In-app
user-rusd.live-4256,2021-11-01 08:41:49,0,So hard to figure out the website!,In-app
user-rvaschools.live-4075,2021-11-01 06:58:42,2,,In-app
user-salinascity.live-672,2021-11-01 13:24:52,5,,In-app
user-salinascity.live-862,2021-11-01 13:19:10,0,,In-app
user-sanger.dna-1102,2021-11-01 14:14:39,10,,In-app
user-sanjose.dna-4181,2021-11-01 13:42:02,10,,In-app
user-sanjose.dna-4393,2021-11-01 14:07:09,0,"It's clumsy, inelegant, and NOT user-friendly. I would only recommend to somebody teaching how to design User Interface Experiences as an example of what NOT to do.",In-app
user-sanjuan.live-50343,2021-11-01 13:14:24,9,,In-app
user-saugususd.live-968,2021-11-01 10:38:25,0,not user friendly,In-app
user-savsd.live-193,2021-11-01 08:33:46,4,,In-app
user-sbcusd.dna-2324,2021-11-01 08:28:17,9,,In-app
user-sccresa.ise-100002434,2021-11-01 18:34:06,8,Good,In-app
user-scusd.live-4818,2021-11-01 15:39:37,1,Confusing,In-app
user-sdusd.live-11026,2021-11-01 11:54:35,0,,In-app
user-sdusd.live-11379,2021-11-01 09:18:05,1,we are not trained on how to use the data,In-app
user-sdusd.live-2160,2021-11-01 18:40:59,4,,In-app
user-sdusd.live-819,2021-11-01 10:25:07,10,,In-app
user-sdusd.live-84201,2021-11-01 18:32:09,10,,In-app
user-sesd.live-524,2021-11-01 14:43:55,0,,In-app
user-sesd.live-556,2021-11-01 14:30:47,6,,In-app
user-sfusd.live-17755,2021-11-01 19:54:00,0,,In-app
user-sfusd.live-19555,2021-11-01 14:25:17,10,,In-app
user-sfusd.live-28711,2021-11-01 08:06:44,0,"overly complicated I can never find what I am looking for, not user friendly. ",In-app
user-sjcschools.live-2571,2021-11-01 07:46:05,4,,In-app
user-sjcschools.live-3234,2021-11-01 08:23:31,0,,In-app
user-snowline.dna-6095,2021-11-01 09:04:45,5,,In-app
user-southlyon.live-365,2021-11-01 06:20:27,8,,In-app
user-spooner.live-1699,2021-11-01 11:43:00,0,,In-app
user-spooner.live-1704,2021-11-01 11:22:51,0,,In-app
user-spooner.live-2011,2021-11-01 11:34:22,1,i am brand new to this so I would have to use it for a while before I would be comfortable using it much less recommending it,In-app
user-srvusd.dna-21867,2021-11-01 15:53:28,10,,In-app
user-ssusd.dna-1348,2021-11-01 22:45:33,10,I like the fact that I am able to upload my own tests/quizzes or I can choose from the given exercises.,In-app
user-stockton.dna-1787,2021-11-01 15:51:44,9,,In-app
user-stockton.dna-2938,2021-11-01 20:32:28,9,,In-app
user-stockton.dna-4344,2021-11-01 10:58:10,8,,In-app
user-susd12.live-1589,2021-11-01 12:37:51,10,user friendly,In-app
user-susd12.live-3608,2021-11-01 15:38:54,6,,In-app
user-sylvan.live-522,2021-11-01 15:21:58,5,,In-app
user-sysd.live-1369,2021-11-01 12:25:45,10,,In-app
user-tooeleschools.live-5459,2021-11-01 14:16:49,10,,In-app
user-troy.live-938,2021-11-01 11:39:43,5,,In-app
user-tusd.live-635,2021-11-01 14:58:59,0,Multiple-choice questions are not rigorous and do not allow accommodations for special education students.,In-app
user-twinriversusd.live-1897,2021-11-01 07:17:03,10,,In-app
user-twinriversusd.live-1920,2021-11-01 16:01:57,0,difficult to navigate,In-app
user-uncommonschoolsny.live-5512,2021-11-01 07:57:16,10,,In-app
user-valorcollegiate.live-689,2021-11-01 09:34:06,10,,In-app
user-vesd.isi-2152,2021-11-01 12:50:25,8,,In-app
user-vusd.dna-605,2021-11-01 08:46:55,10,,In-app
user-vusd.dna-886,2021-11-01 16:27:36,0,,In-app
user-warsawschools.live-127,2021-11-01 04:47:40,5,,In-app
user-warsawschools.live-508,2021-11-01 04:54:52,0,"This testing platform is not user friendly to English/Language Arts Teachers.  The question bank is not really shareable to all teachers.  Plus, some of the questions are not well written.",In-app
user-warsawschools.live-884,2021-11-01 05:51:10,0,,In-app
user-waynewestland.live-3870,2021-11-01 08:07:05,3,,In-app
user-wayzata.live-1117,2021-11-01 09:01:34,0,,In-app
user-wayzata.live-216,2021-11-01 08:27:06,2,,In-app
user-wblas.live-1199,2021-11-01 11:20:49,2,"Whether it is how our district uses this program or whether it is the program itself, it is very user-unfriendly for me.",In-app
user-westottawa.live-574,2021-11-01 16:06:20,10,,In-app
user-westside66.live-4300,2021-11-01 00:34:38,8,,In-app
user-whittiercity.live-1352,2021-11-01 08:26:25,2,Difficulty in finding assessments,In-app
user-wlccms.live-24,2021-11-01 11:52:12,10,Informal Assessment for Data,In-app
user-wpusd.live-365,2021-11-01 09:15:29,6,,In-app
user-wusd.live-470,2021-11-01 15:57:01,0,It is not user friendly,In-app
user-zpsd.live-433,2021-11-01 05:55:19,9,,In-app
user-achievementfirst.live-10883,2021-10-28 16:17:26,10,,In-app
user-achievementfirst.live-6812,2021-10-28 09:45:21,10,,In-app
user-adams14.live-119213,2021-10-28 09:07:34,2,It is extra work and doesn't need to be used.,In-app
user-agora.live-1121,2021-10-28 04:45:40,0,,In-app
user-ala.live-2263,2021-10-28 10:20:23,8,,In-app
user-ala.live-5088,2021-10-28 22:10:52,8,,In-app
user-alamogordoschools.live-5064,2021-10-28 09:48:25,9,,In-app
user-alphaps.isi-322,2021-10-28 12:01:34,2,,In-app
user-appling.live-375,2021-10-28 07:59:08,4,,In-app
user-appling.live-457,2021-10-28 08:28:27,0,"This is NOT user friendly! It is way more trouble than it is worth! I cannot stand using this! However, my system has purchased it and is demanding that we use it!",In-app
user-apsb.live-1108,2021-10-28 19:55:42,7,,In-app
user-apsb.live-270,2021-10-28 11:20:03,7,,In-app
user-apsb.live-4773,2021-10-28 05:24:30,10,,In-app
user-apsb.live-6357,2021-10-28 07:04:07,0,,In-app
user-apsb.live-6497,2021-10-28 11:25:54,10,,In-app
user-apsb.live-918,2021-10-28 08:11:54,10,,In-app
user-ascendlearning.live-3273,2021-10-28 16:07:20,10,,In-app
user-auhsd.dna-274,2021-10-28 12:44:27,0,I heard that our school is not going to keep using it.,In-app
user-auroraps.live-6127,2021-10-28 11:18:04,3,It is not very teacher friendly. It takes me forever to figure out where things are and how to create practice interim tests.,In-app
user-bcraiders.live-146,2021-10-28 05:05:45,8,,In-app
user-berkeley.dna-652,2021-10-28 07:22:39,0,,In-app
user-biloxischools.live-391,2021-10-28 05:58:33,8,,In-app
user-bostonpublicschools.live-34489,2021-10-28 07:08:29,3,,In-app
user-bostonpublicschools.live-8905,2021-10-28 03:22:47,10,,In-app
user-bostonpublicschools.live-9357,2021-10-28 10:44:20,1,,In-app
user-bousd.dna-2020,2021-10-28 09:22:07,5,,In-app
user-brentwood.dna-670,2021-10-28 11:52:50,7,,In-app
user-brightonsd.live-755,2021-10-28 07:32:51,5,,In-app
user-bulloch.live-3066,2021-10-28 05:26:02,9,,In-app
user-bulloch.live-4692,2021-10-28 10:46:18,1,,In-app
user-burlingameschools.live-14,2021-10-28 10:35:32,8,,In-app
user-caddoschools.live-1593,2021-10-28 09:55:34,5,,In-app
user-caddoschools.live-694,2021-10-28 06:29:43,8,I think it could be useful in determining SPS and SLT's,In-app
user-cambriansd.live-487,2021-10-28 11:45:06,10,,In-app
user-camdenton.live-1337,2021-10-28 09:53:24,3,Not easy for kindergarten ,In-app
user-carlsbad.live-4071,2021-10-28 06:21:10,3,,In-app
user-ccresa.live-755,2021-10-28 08:07:57,0,,In-app
user-ccresa.live-822,2021-10-28 07:54:59,0,this site is not user friendly,In-app
user-charlottesvilleschools.live-65,2021-10-28 08:47:45,10,,In-app
user-cherrycreekschools.live-1032,2021-10-28 18:26:32,2,,In-app
user-chicousd.dna-2722,2021-10-28 14:59:16,10,,In-app
user-chinovalley.dna-100702,2021-10-28 11:24:05,10,Easy to use,In-app
user-chinovalley.dna-1429,2021-10-28 13:06:53,10,Ease of access to subgroup data.,In-app
user-chinovalley.dna-3452,2021-10-28 07:39:49,10,,In-app
user-chinovalley.dna-5710,2021-10-28 12:00:00,7,,In-app
user-chinovalley.dna-666,2021-10-28 19:24:34,7,,In-app
user-chipfalls.live-255,2021-10-28 06:46:10,5,"The screeners are handy, but the follow up to intervention materials are cumbersome. I spent way too much time trying to track down the actual small group lessons that my kids needed. Then when I finally found the lesson plans, I was instructed to open a new tab and follow several directions to find the materials for the lessons. The materials were not labeled clearly so that I could know what I would and would not need. It would be better if the plans and materials were all linked on the same page so I could click and print. and have everything I would need all at once. ",In-app
user-chuh.live-11397,2021-10-28 05:06:57,7,,In-app
user-cisd.focus-48981,2021-10-28 11:41:45,4,,In-app
user-cisd.focus-49961,2021-10-28 05:30:59,4,,In-app
user-cisd.focus-50614,2021-10-28 05:01:07,0,"I've had to change my password every 2nd or 3rd time I login. I'm not forgetting it and I'm positive I'm typing it correctly, but I keep being forced to use the ""forget password"" function because it won't accept my entry. It's annoying. ",In-app
user-cisd.focus-7668,2021-10-28 10:15:45,10,,In-app
user-cisd.focus-9499,2021-10-28 09:45:50,4,,In-app
user-cjusd.live-3726,2021-10-28 10:22:03,10,,In-app
user-clarenceville.live-46,2021-10-28 07:14:56,1,Not user friendly.  Way to many tabs.  Directions not clear on how to input data.  And the sites are needed to be clearer.,In-app
user-clarke.live-1487,2021-10-28 06:00:46,7,,In-app
user-clay.live-20,2021-10-28 13:08:18,10,,In-app
user-clayton.live-10115,2021-10-28 00:07:03,10,,In-app
user-clayton.live-133,2021-10-28 05:27:43,9,,In-app
user-clayton.live-2191,2021-10-28 11:16:40,9,,In-app
user-clayton.live-3197,2021-10-28 08:02:43,10,,In-app
user-clayton.live-329,2021-10-28 03:22:10,10,I love the way it  disaggregates the data.,In-app
user-clayton.live-5067,2021-10-28 07:04:48,5,It is not user friendly,In-app
user-clayton.live-9471,2021-10-28 06:38:09,10,,In-app
user-cnusd.live-3050,2021-10-28 07:24:37,0,,In-app
user-cnusd.live-3293,2021-10-28 14:27:48,0,,In-app
user-cnusd.live-4401,2021-10-28 14:21:09,0,Too much time testing one on one and not enough time for learning,In-app
user-cnusd.live-7285,2021-10-28 13:55:46,1,,In-app
user-coffee.live-2774,2021-10-28 12:53:15,7,,In-app
user-coffee.live-2884,2021-10-28 12:29:43,9,Would have gotten a 10 but Alpha rollouts have slowed down..,In-app
user-coffee.live-3889,2021-10-28 06:47:39,0,,In-app
user-compscihigh.live-26,2021-10-28 14:19:09,0,,In-app
user-compton.live-2374,2021-10-28 09:34:48,10,,In-app
user-compton.live-3066,2021-10-28 10:44:46,10,organization,In-app
user-copesd.live-1474,2021-10-28 07:08:45,9,Our school uses,In-app
user-cusd.dna-100013114,2021-10-28 10:26:52,10,,In-app
user-cusd.dna-100013959,2021-10-28 09:53:38,5,"With all the technology being thrown at us, I have found that this program is not especially agreeable....especially when trying to find an assessment.  You have to have the exact name and there are outdated assessments from years ago you have to soft through.  It's too time consuming.",In-app
user-cvesd.live-6888,2021-10-28 22:57:12,5,,In-app
user-dcjesd.live-1443,2021-10-28 12:59:38,0,,In-app
user-dcp.live-55,2021-10-28 14:18:02,10,,In-app
user-dcssga.live-1829,2021-10-28 11:32:47,8,,In-app
user-dcssga.live-1904,2021-10-28 08:53:55,0,,In-app
user-dcssga.live-2110,2021-10-28 09:11:45,5,,In-app
user-dcssga.live-2125,2021-10-28 11:11:01,10,,In-app
user-dcssga.live-76,2021-10-28 05:41:41,10,,In-app
user-dekalb.live-19554,2021-10-28 06:41:05,10,,In-app
user-dekalb.live-22578,2021-10-28 09:19:05,0,NOT EASY TO USE,In-app
user-dekalb.live-26104,2021-10-28 06:51:48,5,"There are often glitches in the system. The last assessment I tried to assign had questions, but no passage.",In-app
user-dekalb.live-26270,2021-10-28 07:54:05,8,,In-app
user-dekalb.live-27258,2021-10-28 10:01:07,10,,In-app
user-dekalb.live-37297,2021-10-28 06:00:35,9,,In-app
user-dekalb.live-40081,2021-10-28 05:08:29,9,,In-app
user-dekalb.live-42214,2021-10-28 05:43:02,8,,In-app
user-dekalb.live-43669,2021-10-28 06:35:41,0,My content has no resources.  There are other resources I can use that allow more ease for my needs.,In-app
user-demingps.live-11792,2021-10-28 11:19:47,6,,In-app
user-dmusd.isi-450203,2021-10-28 06:47:14,10,,In-app
user-dpsk12.live-200852,2021-10-28 10:56:26,10,,In-app
user-dpsk12.live-206666,2021-10-28 08:17:49,5,It is so hard to find the test we want to enter.,In-app
user-dpsk12.live-209955,2021-10-28 04:37:38,10,tiles,In-app
user-dpsk12.live-210090,2021-10-28 14:09:02,0,Not user friendly,In-app
user-dpsk12.live-212044,2021-10-28 14:28:00,0,,In-app
user-dpsk12.live-218152,2021-10-28 14:07:11,0,It is not good. ,In-app
user-dpsk12.live-229246,2021-10-28 10:10:43,0,NOT user friendly at all!!,In-app
user-eastendprep.live-176,2021-10-28 19:42:40,8,,In-app
user-ebrschools.live-10809,2021-10-28 12:13:15,5,,In-app
user-ebrschools.live-1493,2021-10-28 06:15:34,10,,In-app
user-egusd.live-10214,2021-10-28 10:49:14,0,,In-app
user-egusd.live-10312,2021-10-28 12:27:31,0,,In-app
user-egusd.live-10985,2021-10-28 14:24:59,0,,In-app
user-egusd.live-11182,2021-10-28 12:28:18,0,It is not user friendly and the assessments are way to complicated for students. ,In-app
user-egusd.live-11333,2021-10-28 09:28:37,0,,In-app
user-egusd.live-9613,2021-10-28 12:29:20,0,This is not a user friendly program.,In-app
user-egusd.live-9904,2021-10-28 09:26:10,10,,In-app
user-egusd.live-9974,2021-10-28 08:41:31,0,,In-app
user-erusd.live-960,2021-10-28 09:50:30,8,,In-app
user-fenton.isi-217,2021-10-28 09:31:20,9,,In-app
user-fmsd.live-954,2021-10-28 15:59:32,0,,In-app
user-fmsd.live-984,2021-10-28 09:28:40,5,,In-app
user-freedomprep.live-781,2021-10-28 13:29:51,10,,In-app
user-freedomprep.live-849,2021-10-28 05:05:04,5,,In-app
user-fremont.live-5012,2021-10-28 10:13:47,7,,In-app
user-fulton.live-125559,2021-10-28 07:27:27,10,,In-app
user-fulton.live-128114,2021-10-28 05:45:59,10,,In-app
user-fulton.live-13026,2021-10-28 06:25:51,10,Instant data to determine reteaching. Also the separates the data based on standards.,In-app
user-fulton.live-131670,2021-10-28 06:07:18,9,,In-app
user-fulton.live-16031,2021-10-28 08:35:42,10,,In-app
user-fulton.live-2140,2021-10-28 06:01:20,10,"Please work today.  I would gladly recommend your program, but today my students are not seeing a test I assigned and my team teachers are also having trouble with illuminate today.  They are trying to assign a test and their class #s are no longer correct.  ",In-app
user-fulton.live-4640,2021-10-28 13:57:17,6,,In-app
user-fulton.live-5475,2021-10-28 09:51:46,1,,In-app
user-fulton.live-7525,2021-10-28 05:10:14,0,,In-app
user-fwcs.live-2130,2021-10-28 10:16:30,8,,In-app
user-fwcs.live-3093,2021-10-28 05:28:12,2,The scoring on word segmenting and nonsense words does not provide precise enough data.  Scoring NWF either right or wrong does not allow the teacher to know exactly which sounds were correct or incorrect.  We should have access during testing to click on each individual sound.  There should be a score for correct letter sound vs. whole words and there should be separate goals for each.  These are two different skills and should be scored as such.  It is difficult to adjust instruction with the lack of data that is provided.   ,In-app
user-fwcs.live-3510,2021-10-28 11:25:04,0,teaching reading doesn't have to be this hard. Tons of clicks.,In-app
